RCDTS,School Name,City,SAT Reading Total Students Level 1 PC,SAT Reading Total Students Level 2 PC,SAT Reading Total Students Level 3 PC,SAT Reading Total Students Level 4 PC,SAT Math Total Students Level 1 PC,SAT Math Total Students Level 2 PC,SAT Math Total Students Level 3 PC,SAT Math Total Students Level 4 PC,SAT Reading Total Low Income Students Level 1 PC,SAT Reading Total Low Income Students Level 2 PC,SAT Reading Total Low Income Students Level 3 PC,SAT Reading Total Low Income Students Level 4 PC,SAT Math Total Low Income Students Level 1 PC,SAT Math Total Low Income Students Level 2 PC,SAT Math Total Low Income Students Level 3 PC,SAT Math Total Low Income Students Level 4 PC,Total Students SAT Math Participation PC,Low Income Students SAT Math Participation PC,Total Students SAT ELA Participation PC,Low Income Students SAT ELA Participation PC
4.10E+13,Maple Elem School,Loves Park,,,,,,,,,,,,,,,,,,,,
4.10E+13,Marquette Elem School,Machesney Park,,,,,,,,,,,,,,,,,,,,
4.10E+13,Rock Cut Elem School,Loves Park,,,,,,,,,,,,,,,,,,,,
4.10E+13,Ralston Elem School,Machesney Park,,,,,,,,,,,,,,,,,,,,
4.10E+13,Windsor Elem School,Loves Park,,,,,,,,,,,,,,,,,,,,
4.10E+13,Machesney Elem School,Machesney Park,,,,,,,,,,,,,,,,,,,,
4.10E+13,Olson Park Elem School,Machesney Park,,,,,,,,,,,,,,,,,,,,
4.10E+13,Donald C Parker Early Educ Center,Machesney Park,,,,,,,,,,,,,,,,,,,,
4.10E+13,,Roscoe,,,,,,,,,,,,,,,,,,,,
4.10E+13,Roscoe Middle School,Roscoe,,,,,,,,,,,,,,,,,,,,
4.10E+13,Kinnikinnick School,Roscoe,,,,,,,,,,,,,,,,,,,,
4.10E+13,Ledgewood Elem School,Roscoe,,,,,,,,,,,,,,,,,,,,
4.10E+13,Stone Creek School,Roscoe,,,,,,,,,,,,,,,,,,,,
4.10E+13,,South Beloit,,,,,,,,,,,,,,,,,,,,
4.10E+13,Willowbrook Middle School,South Beloit,,,,,,,,,,,,,,,,,,,,
4.10E+13,Prairie Hill Elem School,South Beloit,,,,,,,,,,,,,,,,,,,,
4.10E+13,,Shirland,,,,,,,,,,,,,,,,,,,,
4.10E+13,Shirland C C School,Shirland,,,,,,,,,,,,,,,,,,,,
4.10E+13,,Rockton,,,,,,,,,,,,,,,,,,,,
4.10E+13,Stephen Mack Middle School,Rockton,,,,,,,,,,,,,,,,,,,,
4.10E+13,Rockton Elem School,Rockton,,,,,,,,,,,,,,,,,,,,
4.10E+13,Whitman Post Elem School,Rockton,,,,,,,,,,,,,,,,,,,,
4.10E+13,,Rockford,39.9,37.8,16.1,5.7,52.7,29.6,13.8,3.4,46.1,38.6,11.8,1.6,61,26.8,9.6,0.8,94.5,93.2,94.5,93.2
4.10E+13,Auburn High School,Rockford,27.8,31.7,24.3,16.2,39.2,24.6,23.1,13.2,37,41.8,16.8,4.3,52.2,28.8,15.2,3.8,99.4,99.5,99.4,99.5
4.10E+13,Rockford East High School,Rockford,37.1,41.8,18.3,2.8,51.8,33,14.7,0.6,44.2,39.8,14.6,1.3,59.7,29.6,10.6,0,97.6,96.2,97.6,96.2
4.10E+13,Guilford High School,Rockford,39.1,39.7,18.2,3,50,35.8,13.2,1,47.1,38.2,14.6,0,58,31.2,10.8,0,97.1,95.7,97.1,95.7
4.10E+13,Jefferson High School,Rockford,37.9,47.5,11,3.5,50.7,38.3,10.6,0.4,38.9,49.4,9.4,1.7,55.6,35,8.9,0,94.9,94.2,94.9,94.2
4.10E+13,West Middle School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Eisenhower Middle School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Bernard W Flinn Middle School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Abraham Lincoln Middle School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Kennedy Middle School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Barbour Two-Way Lang Immersion,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Beyer Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,C Henry Bloom Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Brookview Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Clifford P Carlson Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Cherry Valley Elem School,Cherry Valley,,,,,,,,,,,,,,,,,,,,
4.10E+13,Conklin Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Ellis Elementary School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Arthur Froberg Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Gregory Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Haskell Elementary School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Swan Hillman Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Maud E Johnson Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Kishwaukee Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Julia Lathrop Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,McIntosh Elementary,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,John Nelson Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Riverdahl Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Rolling Green,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Spring Creek Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,AC Thompson Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,R K Welsh Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,West View Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Whitehead Elem School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Cherry Valley Elementary School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Thurgood Marshall Elementary,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Washington Elementary School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Lewis Lemon Elementary,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Montessori Elementary School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Rockford Envrnmntl Science Acad,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Thurgood Marshall School,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Dennis Early Childhood Center,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Fairview Early Childhood Center,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Summerdale Early Childhood Center,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,Wm Nashold Early Childhood Center,Rockford,,,,,,,,,,,,,,,,,,,,
4.10E+13,,Rockton,7.6,31.7,38.4,22.3,11.4,33.9,44.4,10.2,16.3,35.9,30.4,17.4,19.6,38,35.9,6.5,100,100,100,100
4.10E+13,Hononegah High School,Rockton,7.3,31.9,38.5,22.4,11.1,34.1,44.6,10.3,14.4,36.7,31.1,17.8,17.8,38.9,36.7,6.7,100,100,100,100
4.10E+13,,South Beloit,18.3,53.3,21.7,6.7,26.7,41.7,28.3,3.3,18.6,58.1,20.9,2.3,27.9,46.5,23.3,2.3,96.8,97.7,96.8,97.7
4.10E+13,South Beloit Sr High School,South Beloit,18.3,53.3,21.7,6.7,26.7,41.7,28.3,3.3,18.6,58.1,20.9,2.3,27.9,46.5,23.3,2.3,96.8,97.7,96.8,97.7
4.10E+13,South Beloit Jr High School,South Beloit,,,,,,,,,,,,,,,,,,,,
4.10E+13,Clark Elementary School,South Beloit,,,,,,,,,,,,,,,,,,,,
4.10E+13,Riverview Elementary School,South Beloit,,,,,,,,,,,,,,,,,,,,
4.10E+13,Blackhawk Elementary School,South Beloit,,,,,,,,,,,,,,,,,,,,
4.10E+13,,Pecatonica,6.9,46.6,37.9,8.6,20.7,31,39.7,8.6,,,,,,,,,98.3,,98.3,
4.10E+13,Pecatonica High School,Pecatonica,7.1,48.2,35.7,8.9,21.4,32.1,39.3,7.1,,,,,,,,,98.2,,98.2,
4.10E+13,Pecatonica Comm Middle School,Pecatonica,,,,,,,,,,,,,,,,,,,,
4.10E+13,Pecatonica Elem School,Pecatonica,,,,,,,,,,,,,,,,,,,,
4.10E+13,,Durand,26.2,40.5,23.8,9.5,38.1,35.7,26.2,0,,,,,,,,,100,,100,
4.10E+13,Durand High School,Durand,26.8,39,24.4,9.8,39,34.1,26.8,0,,,,,,,,,100,,100,
4.10E+13,Durand Jr High School,Durand,,,,,,,,,,,,,,,,,,,,
4.10E+13,Durand Elem School,Durand,,,,,,,,,,,,,,,,,,,,
4.10E+13,,Winnebago,17,37.7,32.1,13.2,20.8,42.5,34,2.8,26.3,42.1,31.6,0,42.1,31.6,26.3,0,97.2,95,97.2,95
4.10E+13,Winnebago High School,Winnebago,17,37.7,32.1,13.2,20.8,42.5,34,2.8,26.3,42.1,31.6,0,42.1,31.6,26.3,0,97.2,95,97.2,95
4.10E+13,Winnebago Middle School,Winnebago,,,,,,,,,,,,,,,,,,,,
4.10E+13,Dorothy Simon Elem School,Winnebago,,,,,,,,,,,,,,,,,,,,
4.10E+13,Jean McNair Elementary School,Winnebago,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Palatine,,,,,,,,,,,,,,,,,,,,
5.02E+13,Plum Grove Jr High School,Rolling Meadows,,,,,,,,,,,,,,,,,,,,
5.02E+13,Carl Sandburg Jr High School,Rolling Meadows,,,,,,,,,,,,,,,,,,,,
5.02E+13,Winston Campus Jr High,Palatine,,,,,,,,,,,,,,,,,,,,
5.02E+13,Walter R Sundling Jr High Sch,Palatine,,,,,,,,,,,,,,,,,,,,
5.02E+13,Jane Addams Elem School,Palatine,,,,,,,,,,,,,,,,,,,,
5.02E+13,Central Road Elem School,Rolling Meadows,,,,,,,,,,,,,,,,,,,,
5.02E+13,Marion Jordan Elem School,Palatine,,,,,,,,,,,,,,,,,,,,
5.02E+13,Kimball Hill Elem School,Rolling Meadows,,,,,,,,,,,,,,,,,,,,
5.02E+13,Hunting Ridge Elem School,Palatine,,,,,,,,,,,,,,,,,,,,
5.02E+13,Lake Louise Elem School,Palatine,,,,,,,,,,,,,,,,,,,,
5.02E+13,Lincoln Elementary School,Palatine,,,,,,,,,,,,,,,,,,,,
5.02E+13,Stuart R Paddock School,Palatine,,,,,,,,,,,,,,,,,,,,
5.02E+13,Pleasant Hill Elem School,Palatine,,,,,,,,,,,,,,,,,,,,
5.02E+13,Gray M Sanborn Elem School,Palatine,,,,,,,,,,,,,,,,,,,,
5.02E+13,Virginia Lake Elem School,Palatine,,,,,,,,,,,,,,,,,,,,
5.02E+13,Willow Bend Elem School,Rolling Meadows,,,,,,,,,,,,,,,,,,,,
5.02E+13,Winston Campus Elementary,Palatine,,,,,,,,,,,,,,,,,,,,
5.02E+13,Thomas Jefferson Elem School,Hoffman Estates,,,,,,,,,,,,,,,,,,,,
5.02E+13,Frank C Whiteley Elem School,Hoffman Estates,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Wheeling,,,,,,,,,,,,,,,,,,,,
5.02E+13,Cooper Middle School,Buffalo Grove,,,,,,,,,,,,,,,,,,,,
5.02E+13,Oliver W Holmes Middle School,Wheeling,,,,,,,,,,,,,,,,,,,,
5.02E+13,Jack London Middle School,Wheeling,,,,,,,,,,,,,,,,,,,,
5.02E+13,Eugene Field Elem School,Wheeling,,,,,,,,,,,,,,,,,,,,
5.02E+13,Robert Frost Elem School,Mount Prospect,,,,,,,,,,,,,,,,,,,,
5.02E+13,Joyce Kilmer Elem School,Buffalo Grove,,,,,,,,,,,,,,,,,,,,
5.02E+13,Henry W Longfellow Elem School,Buffalo Grove,,,,,,,,,,,,,,,,,,,,
5.02E+13,Edgar A Poe Elem School,Arlington Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,J W Riley Elem School,Arlington Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,Booth Tarkington Elem School,Wheeling,,,,,,,,,,,,,,,,,,,,
5.02E+13,Mark Twain Elem School,Wheeling,,,,,,,,,,,,,,,,,,,,
5.02E+13,Walt Whitman Elem School,Wheeling,,,,,,,,,,,,,,,,,,,,
5.02E+13,Nathaniel Hawthorne Early Childhood Sch,Wheeling,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Prospect Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,MacArthur Middle School,Prospect Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,Dwight D Eisenhower Elem School,Prospect Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,Betsy Ross Elem School,Prospect Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,Anne Sullivan Elem School,Prospect Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Arlington Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,South Middle School,Arlington Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,Thomas Middle School,Arlington Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,Dryden Elem School,Arlington Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,Greenbrier Elem School,Arlington Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,Ivy Hill Elem School,Arlington Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,Olive-Mary Stitt School,Arlington Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,Patton Elem School,Arlington Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,Westgate Elem School,Arlington Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,Windsor Elementary School,Arlington Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Mt Prospect,,,,,,,,,,,,,,,,,,,,
5.02E+13,River Trails Middle School,Mount Prospect,,,,,,,,,,,,,,,,,,,,
5.02E+13,Euclid Elem School,Mount Prospect,,,,,,,,,,,,,,,,,,,,
5.02E+13,Indian Grove Elem School,Mount Prospect,,,,,,,,,,,,,,,,,,,,
5.02E+13,River Trails Learning Center at Parkview,Mount Prospect,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Northbrook,,,,,,,,,,,,,,,,,,,,
5.02E+13,Wood Oaks Jr High School,Northbrook,,,,,,,,,,,,,,,,,,,,
5.02E+13,Hickory Point Elem School,Northbrook,,,,,,,,,,,,,,,,,,,,
5.02E+13,Shabonee School,Northbrook,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Northbrook,,,,,,,,,,,,,,,,,,,,
5.02E+13,Northbrook Junior High School,Northbrook,,,,,,,,,,,,,,,,,,,,
5.02E+13,Greenbriar Elem School,Northbrook,,,,,,,,,,,,,,,,,,,,
5.02E+13,Meadowbrook Elem School,Northbrook,,,,,,,,,,,,,,,,,,,,
5.02E+13,Westmoor Elem School,Northbrook,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Northfield,,,,,,,,,,,,,,,,,,,,
5.02E+13,Middlefork Primary School,Northfield,,,,,,,,,,,,,,,,,,,,
5.02E+13,Sunset Ridge Elem School,Northfield,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Northbrook,,,,,,,,,,,,,,,,,,,,
5.02E+13,Maple School,Northbrook,,,,,,,,,,,,,,,,,,,,
5.02E+13,Willowbrook Elem School,Glenview,,,,,,,,,,,,,,,,,,,,
5.02E+13,Wescott Elementary School,Northbrook,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Northbrook,,,,,,,,,,,,,,,,,,,,
5.02E+13,Field School,Northbrook,,,,,,,,,,,,,,,,,,,,
5.02E+13,Henry Winkelman Elem School,Glenview,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Glenview,,,,,,,,,,,,,,,,,,,,
5.02E+13,Attea Middle School,Glenview,,,,,,,,,,,,,,,,,,,,
5.02E+13,Springman Middle School,Glenview,,,,,,,,,,,,,,,,,,,,
5.02E+13,Glen Grove Elem School,Glenview,,,,,,,,,,,,,,,,,,,,
5.02E+13,Henking Elem School,Glenview,,,,,,,,,,,,,,,,,,,,
5.02E+13,Hoffman Elem School,Glenview,,,,,,,,,,,,,,,,,,,,
5.02E+13,Lyon Elem School,Glenview,,,,,,,,,,,,,,,,,,,,
5.02E+13,Pleasant Ridge Elem School,Glenview,,,,,,,,,,,,,,,,,,,,
5.02E+13,Westbrook Elementary School,Glenview,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Glencoe,,,,,,,,,,,,,,,,,,,,
5.02E+13,Central School,Glencoe,,,,,,,,,,,,,,,,,,,,
5.02E+13,West School,Glencoe,,,,,,,,,,,,,,,,,,,,
5.02E+13,South Elem School,Glencoe,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Winnetka,,,,,,,,,,,,,,,,,,,,
5.02E+13,Carleton W Washburne School,Winnetka,,,,,,,,,,,,,,,,,,,,
5.02E+13,Crow Island Elem School,Winnetka,,,,,,,,,,,,,,,,,,,,
5.02E+13,Greeley Elem School,Winnetka,,,,,,,,,,,,,,,,,,,,
5.02E+13,Hubbard Woods Elem School,Winnetka,,,,,,,,,,,,,,,,,,,,
5.02E+13,The Skokie School,Winnetka,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Wilmette,,,,,,,,,,,,,,,,,,,,
5.02E+13,Marie Murphy School,Wilmette,,,,,,,,,,,,,,,,,,,,
5.02E+13,Avoca West Elem School,Glenview,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Kenilworth,,,,,,,,,,,,,,,,,,,,
5.02E+13,The Joseph Sears School,Kenilworth,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Wilmette,,,,,,,,,,,,,,,,,,,,
5.02E+13,Wilmette Junior High School,Wilmette,,,,,,,,,,,,,,,,,,,,
5.02E+13,Central Elem School,Wilmette,,,,,,,,,,,,,,,,,,,,
5.02E+13,Harper Elem School,Wilmette,,,,,,,,,,,,,,,,,,,,
5.02E+13,McKenzie Elem School,Wilmette,,,,,,,,,,,,,,,,,,,,
5.02E+13,Romona Elem School,Wilmette,,,,,,,,,,,,,,,,,,,,
5.02E+13,Highcrest Middle School,Wilmette,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Schaumburg,,,,,,,,,,,,,,,,,,,,
5.02E+13,Jane Addams JHS,Schaumburg,,,,,,,,,,,,,,,,,,,,
5.02E+13,Robert Frost JHS,Schaumburg,,,,,,,,,,,,,,,,,,,,
5.02E+13,Dwight D Eisenhower JHS,Hoffman Estates,,,,,,,,,,,,,,,,,,,,
5.02E+13,Margaret Mead JHS,Elk Grove Village,,,,,,,,,,,,,,,,,,,,
5.02E+13,Helen Keller JHS,Schaumburg,,,,,,,,,,,,,,,,,,,,
5.02E+13,Buzz Aldrin Elem School,Schaumburg,,,,,,,,,,,,,,,,,,,,
5.02E+13,Neil Armstrong Elem School,Hoffman Estates,,,,,,,,,,,,,,,,,,,,
5.02E+13,Campanelli Elem School,Schaumburg,,,,,,,,,,,,,,,,,,,,
5.02E+13,Winston Churchill Elem School,Schaumburg,,,,,,,,,,,,,,,,,,,,
5.02E+13,Michael Collins Elem School,Schaumburg,,,,,,,,,,,,,,,,,,,,
5.02E+13,Everett Dirksen Elementary Sch,Schaumburg,,,,,,,,,,,,,,,,,,,,
5.02E+13,Thomas Dooley Elem School,Schaumburg,,,,,,,,,,,,,,,,,,,,
5.02E+13,Fairview Elem School,Hoffman Estates,,,,,,,,,,,,,,,,,,,,
5.02E+13,Anne Fox Elem School,Hanover Park,,,,,,,,,,,,,,,,,,,,
5.02E+13,Hanover Highlands Elem School,Hanover Park,,,,,,,,,,,,,,,,,,,,
5.02E+13,Nathan Hale Elem School,Schaumburg,,,,,,,,,,,,,,,,,,,,
5.02E+13,Lakeview Elem School,Hoffman Estates,,,,,,,,,,,,,,,,,,,,
5.02E+13,MacArthur International Spanish Academy,Hoffman Estates,,,,,,,,,,,,,,,,,,,,
5.02E+13,John Muir Literacy Academy,Hoffman Estates,,,,,,,,,,,,,,,,,,,,
5.02E+13,Adolph Link Elem School,Elk Grove Village,,,,,,,,,,,,,,,,,,,,
5.02E+13,Albert Einstein Elem School,Hanover Park,,,,,,,,,,,,,,,,,,,,
5.02E+13,Hoover Math and Science Academy,Schaumburg,,,,,,,,,,,,,,,,,,,,
5.02E+13,Adlai Stevenson Elem School,Elk Grove Village,,,,,,,,,,,,,,,,,,,,
5.02E+13,Frederick Nerge Elem School,Roselle,,,,,,,,,,,,,,,,,,,,
5.02E+13,Enders-Salk Elem School,Schaumburg,,,,,,,,,,,,,,,,,,,,
5.02E+13,Elizabeth Blackwell Elem School,Schaumburg,,,,,,,,,,,,,,,,,,,,
5.02E+13,Lincoln Prairie School,Hoffman Estates,,,,,,,,,,,,,,,,,,,,
5.02E+13,The District 54 Early Learning Center,Schaumburg,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Mt Prospect,,,,,,,,,,,,,,,,,,,,
5.02E+13,Lincoln Middle School,Mt Prospect,,,,,,,,,,,,,,,,,,,,
5.02E+13,Fairview Elem School,Mt Prospect,,,,,,,,,,,,,,,,,,,,
5.02E+13,Lions Park Elem School,Mt Prospect,,,,,,,,,,,,,,,,,,,,
5.02E+13,Westbrook Early Learning Cntr,Mt Prospect,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Elk Grove Vlg,,,,,,,,,,,,,,,,,,,,
5.02E+13,Grove Jr High School,Elk Grove Village,,,,,,,,,,,,,,,,,,,,
5.02E+13,Holmes Jr High School,Mount Prospect,,,,,,,,,,,,,,,,,,,,
5.02E+13,Friendship Jr High School,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,Brentwood Elem School,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,Adm Richard E Byrd Elem School,Elk Grove Village,,,,,,,,,,,,,,,,,,,,
5.02E+13,Clearmont Elem School,Elk Grove Village,,,,,,,,,,,,,,,,,,,,
5.02E+13,Devonshire School,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,Forest View Elem School,Mount Prospect,,,,,,,,,,,,,,,,,,,,
5.02E+13,Robert Frost Elem School,Mount Prospect,,,,,,,,,,,,,,,,,,,,
5.02E+13,John Jay Elem School,Mount Prospect,,,,,,,,,,,,,,,,,,,,
5.02E+13,Juliette Low Elem School,Arlington Heights,,,,,,,,,,,,,,,,,,,,
5.02E+13,Rupley Elem School,Elk Grove Village,,,,,,,,,,,,,,,,,,,,
5.02E+13,Salt Creek Elem School,Elk Grove Village,,,,,,,,,,,,,,,,,,,,
5.02E+13,Ridge Family Center for Learning,Elk Grove Village,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,Algonquin Middle School,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,Chippewa Middle School,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,Iroquois Community School,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,Central Elem School,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,Cumberland Elem School,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,Forest Elem School,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,North Elementary School,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,Orchard Place Elem School,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,Plainfield Elem School,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,South Elem School,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,Terrace Elem School,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,Gemini Jr High School,Niles,,,,,,,,,,,,,,,,,,,,
5.02E+13,V H Nelson Elem School,Niles,,,,,,,,,,,,,,,,,,,,
5.02E+13,Stevenson School,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,Mark Twain Elem School,Niles,,,,,,,,,,,,,,,,,,,,
5.02E+13,Washington Elem School,Glenview,,,,,,,,,,,,,,,,,,,,
5.02E+13,Melzer School,Morton Grove,,,,,,,,,,,,,,,,,,,,
5.02E+13,Apollo Elem School,Des Plaines,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Park Ridge,,,,,,,,,,,,,,,,,,,,
5.02E+13,Emerson Middle School,Niles,,,,,,,,,,,,,,,,,,,,
5.02E+13,Lincoln Middle School,Park Ridge,,,,,,,,,,,,,,,,,,,,
5.02E+13,George B Carpenter Elem School,Park Ridge,,,,,,,,,,,,,,,,,,,,
5.02E+13,Eugene Field Elem School,Park Ridge,,,,,,,,,,,,,,,,,,,,
5.02E+13,Franklin Elementary School,Park Ridge,,,,,,,,,,,,,,,,,,,,
5.02E+13,Theodore Roosevelt Elem School,Park Ridge,,,,,,,,,,,,,,,,,,,,
5.02E+13,George Washington Elem School,Park Ridge,,,,,,,,,,,,,,,,,,,,
5.02E+13,Jefferson School,Niles,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Evanston,,,,,,,,,,,,,,,,,,,,
5.02E+13,Chute Middle School,Evanston,,,,,,,,,,,,,,,,,,,,
5.02E+13,Haven Middle School,Evanston,,,,,,,,,,,,,,,,,,,,
5.02E+13,Nichols Middle School,Evanston,,,,,,,,,,,,,,,,,,,,
5.02E+13,Dawes Elementary School,Evanston,,,,,,,,,,,,,,,,,,,,
5.02E+13,Dewey Elem School,Evanston,,,,,,,,,,,,,,,,,,,,
5.02E+13,Lincoln Elem School,Evanston,,,,,,,,,,,,,,,,,,,,
5.02E+13,Lincolnwood Elem School,Evanston,,,,,,,,,,,,,,,,,,,,
5.02E+13,Oakton Elem School,Evanston,,,,,,,,,,,,,,,,,,,,
5.02E+13,Orrington Elem School,Evanston,,,,,,,,,,,,,,,,,,,,
5.02E+13,Walker Elem School,Evanston,,,,,,,,,,,,,,,,,,,,
5.02E+13,Washington Elem School,Evanston,,,,,,,,,,,,,,,,,,,,
5.02E+13,Willard Elem School,Evanston,,,,,,,,,,,,,,,,,,,,
5.02E+13,Dr ML King Jr Literary & Fine Arts Sch,Evanston,,,,,,,,,,,,,,,,,,,,
5.02E+13,Kingsley Elementary School,Evanston,,,,,,,,,,,,,,,,,,,,
5.02E+13,Dr Bessie Rhodes Sch Global Studies,Skokie,,,,,,,,,,,,,,,,,,,,
5.02E+13,Joseph E Hill Education Center,Evanston,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Morton Grove,,,,,,,,,,,,,,,,,,,,
5.02E+13,Golf Middle School,Morton Grove,,,,,,,,,,,,,,,,,,,,
5.02E+13,Hynes Elem School,Morton Grove,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Skokie,,,,,,,,,,,,,,,,,,,,
5.02E+13,Old Orchard Jr High School,Skokie,,,,,,,,,,,,,,,,,,,,
5.02E+13,Devonshire Elem School,Skokie,,,,,,,,,,,,,,,,,,,,
5.02E+13,Jane Stenson School,Skokie,,,,,,,,,,,,,,,,,,,,
5.02E+13,Highland Elementary School,Skokie,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Skokie,,,,,,,,,,,,,,,,,,,,
5.02E+13,Lincoln Jr High School,Skokie,,,,,,,,,,,,,,,,,,,,
5.02E+13,Thomas Edison Elem School,Morton Grove,,,,,,,,,,,,,,,,,,,,
5.02E+13,Madison Elem School,Skokie,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Morton Grove,,,,,,,,,,,,,,,,,,,,
5.02E+13,Park View Elem School,Morton Grove,,,,,,,,,,,,,,,,,,,,
5.02E+13,,Niles,,,,,,,,,,,,,,,,,,,,
